"key","date","value","id"
"PM2.5",2022-11-07 14:00:00,19.1,285
"PM2.5",2022-11-07 13:00:00,16.8,285
"PM2.5",2022-11-07 12:00:00,16.2,285
"PM2.5",2022-11-07 11:00:00,17,285
"PM2.5",2022-11-07 10:00:00,18.2,285
"PM2.5",2022-11-07 09:00:00,18.3,285
"PM2.5",2022-11-07 08:00:00,19.1,285
"PM2.5",2022-11-07 07:00:00,19.4,285
"PM2.5",2022-11-07 06:00:00,19.2,285
"PM2.5",2022-11-07 05:00:00,19.3,285
"PM2.5",2022-11-07 04:00:00,20.9,285
"PM2.5",2022-11-07 03:00:00,20.1,285
"PM2.5",2022-11-07 02:00:00,19.2,285
"PM2.5",2022-11-07 01:00:00,18,285
"PM2.5",2022-11-07 00:00:00,16.1,285
"PM2.5",2022-11-06 23:00:00,16.7,285
"PM2.5",2022-11-06 22:00:00,16.5,285
"PM2.5",2022-11-06 21:00:00,16.9,285
"PM2.5",2022-11-06 20:00:00,18.3,285
"PM2.5",2022-11-06 19:00:00,25.2,285
"PM2.5",2022-11-06 18:00:00,28.2,285
"PM2.5",2022-11-06 17:00:00,29,285
"PM2.5",2022-11-06 16:00:00,28.7,285
"PM2.5",2022-11-06 15:00:00,16.4,285
"PM2.5",2022-11-06 14:00:00,16.1,285
"PM2.5",2022-11-06 13:00:00,19.7,285
"PM2.5",2022-11-06 12:00:00,13.5,285
"PM2.5",2022-11-06 11:00:00,12.8,285
"PM2.5",2022-11-06 10:00:00,19.2,285
"PM2.5",2022-11-06 09:00:00,18.7,285
"PM2.5",2022-11-06 08:00:00,18.2,285
"PM2.5",2022-11-06 07:00:00,20.3,285
"PM2.5",2022-11-06 06:00:00,23.3,285
"PM2.5",2022-11-06 05:00:00,26.3,285
"PM2.5",2022-11-06 04:00:00,27.3,285
"PM2.5",2022-11-06 03:00:00,30.4,285
"PM2.5",2022-11-06 02:00:00,33,285
"PM2.5",2022-11-06 01:00:00,33.8,285
"PM2.5",2022-11-06 00:00:00,37.1,285
"PM2.5",2022-11-05 23:00:00,41.8,285
"PM10",2022-11-08 11:00:00,12.23,275
"PM10",2022-11-08 10:00:00,12.74,275
"PM10",2022-11-08 09:00:00,16.31,275
"PM10",2022-11-08 08:00:00,21.56,275
"PM10",2022-11-08 07:00:00,24.3,275
"PM10",2022-11-08 06:00:00,29.16,275
"PM10",2022-11-08 05:00:00,25.73,275
"PM10",2022-11-08 04:00:00,26.47,275
"PM10",2022-11-08 03:00:00,25.47,275
"PM10",2022-11-08 02:00:00,16.88,275
"PM10",2022-11-08 01:00:00,17.22,275
"PM10",2022-11-08 00:00:00,20.69,275
"PM10",2022-11-07 23:00:00,26.96,275
"PM10",2022-11-07 22:00:00,26.85,275
"PM10",2022-11-07 21:00:00,27.59,275
"PM10",2022-11-07 20:00:00,25.07,275
"PM10",2022-11-07 19:00:00,31.78,275
"PM10",2022-11-07 18:00:00,28.6,275
"PM10",2022-11-07 17:00:00,36.84,275
"PM10",2022-11-07 16:00:00,37.63,275
"PM10",2022-11-07 15:00:00,27.95,275
"PM10",2022-11-07 14:00:00,24.7,275
"PM10",2022-11-07 13:00:00,22.59,275
"PM10",2022-11-07 12:00:00,11.45,275
"PM10",2022-11-07 11:00:00,11.65,275
"PM10",2022-11-07 10:00:00,13.89,275
"PM10",2022-11-07 09:00:00,17.2,275
"PM10",2022-11-07 08:00:00,22.09,275
"PM10",2022-11-07 07:00:00,29.1,275
"PM10",2022-11-07 06:00:00,31.58,275
"PM10",2022-11-07 05:00:00,31.11,275
"PM10",2022-11-07 04:00:00,37.67,275
"PM10",2022-11-07 03:00:00,33.51,275
"PM10",2022-11-07 02:00:00,42.33,275
"PM10",2022-11-07 01:00:00,43.76,275
"PM10",2022-11-07 00:00:00,49.47,275
"PM10",2022-11-06 23:00:00,63.45,275
"PM10",2022-11-06 22:00:00,58.96,275
"PM10",2022-11-06 21:00:00,56.06,275
"PM10",2022-11-06 20:00:00,46.18,275
"PM10",2022-11-06 19:00:00,50.33,275
"PM10",2022-11-06 18:00:00,52.9,275
"PM10",2022-11-06 17:00:00,64.96,275
"PM10",2022-11-06 16:00:00,28.54,275
"PM10",2022-11-06 15:00:00,12.3,275
"PM10",2022-11-06 14:00:00,8.19,275
"PM10",2022-11-06 13:00:00,7.94,275
"PM10",2022-11-06 12:00:00,9.28,275
"PM10",2022-11-06 11:00:00,11.51,275
"PM10",2022-11-06 10:00:00,14.71,275
"PM10",2022-11-06 09:00:00,19.28,275
"PM10",2022-11-06 08:00:00,25.82,275
"PM10",2022-11-06 07:00:00,34.54,275
"PM10",2022-11-06 06:00:00,47.22,275
"PM10",2022-11-06 05:00:00,43.22,275
"PM10",2022-11-06 04:00:00,53.62,275
"PM10",2022-11-06 03:00:00,59.96,275
"PM10",2022-11-06 02:00:00,57.08,275
"PM10",2022-11-06 01:00:00,53.33,275
"PM10",2022-11-06 00:00:00,53.05,275
"PM10",2022-11-05 23:00:00,54.92,275
"NO2",2022-11-08 11:00:00,5.91233,374
"NO2",2022-11-08 10:00:00,7.36917,374
"NO2",2022-11-08 09:00:00,7.57258,374
"NO2",2022-11-08 08:00:00,7.9433,374
"NO2",2022-11-08 07:00:00,4.22185,374
"NO2",2022-11-08 06:00:00,4.34274,374
"NO2",2022-11-08 05:00:00,3.91057,374
"NO2",2022-11-08 04:00:00,2.93704,374
"NO2",2022-11-08 03:00:00,3.32954,374
"NO2",2022-11-08 02:00:00,3.81019,374
"NO2",2022-11-08 01:00:00,3.33113,374
"NO2",2022-11-08 00:00:00,3.56854,374
"NO2",2022-11-07 23:00:00,4.46452,374
"NO2",2022-11-07 22:00:00,4.9558,374
"NO2",2022-11-07 21:00:00,5.21551,374
"NO2",2022-11-07 20:00:00,6.214,374
"NO2",2022-11-07 19:00:00,6.38523,374
"NO2",2022-11-07 18:00:00,6.28304,374
"NO2",2022-11-07 17:00:00,5.66889,374
"NO2",2022-11-07 16:00:00,6.0552,374
"NO2",2022-11-07 15:00:00,5.36157,374
"NO2",2022-11-07 14:00:00,4.63979,374
"NO2",2022-11-07 13:00:00,4.14426,374
"NO2",2022-11-07 12:00:00,3.36193,374
"NO2",2022-11-07 11:00:00,4.98133,374
"NO2",2022-11-07 10:00:00,6.19669,374
"NO2",2022-11-07 09:00:00,6.94853,374
"NO2",2022-11-07 08:00:00,6.49443,374
"NO2",2022-11-07 07:00:00,7.20346,374
"NO2",2022-11-07 06:00:00,6.73555,374
"NO2",2022-11-07 05:00:00,6.37315,374
"NO2",2022-11-07 04:00:00,4.88197,374
"NO2",2022-11-07 03:00:00,3.16595,374
"NO2",2022-11-07 02:00:00,2.97369,374
"NO2",2022-11-07 01:00:00,2.92217,374
"NO2",2022-11-07 00:00:00,2.26731,374
"NO2",2022-11-06 23:00:00,1.89288,374
"NO2",2022-11-06 22:00:00,1.77816,374
"NO2",2022-11-06 21:00:00,2.05434,374
"NO2",2022-11-06 20:00:00,2.56845,374
"NO2",2022-11-06 19:00:00,2.92978,374
"NO2",2022-11-06 18:00:00,3.2982,374
"NO2",2022-11-06 17:00:00,3.82453,374
"NO2",2022-11-06 16:00:00,3.54198,374
"NO2",2022-11-06 15:00:00,2.96626,374
"NO2",2022-11-06 14:00:00,3.67901,374
"NO2",2022-11-06 13:00:00,3.87977,374
"NO2",2022-11-06 12:00:00,4.14001,374
"NO2",2022-11-06 11:00:00,4.07097,374
"NO2",2022-11-06 10:00:00,4.0306,374
"NO2",2022-11-06 09:00:00,3.82453,374
"NO2",2022-11-06 08:00:00,3.12346,374
"NO2",2022-11-06 07:00:00,1.42415,374
"NO2",2022-11-06 06:00:00,2.15897,374
"NO2",2022-11-06 05:00:00,1.58855,374
"NO2",2022-11-06 04:00:00,1.71336,374
"NO2",2022-11-06 03:00:00,2.13082,374
"NO2",2022-11-06 02:00:00,1.7755,374
"NO2",2022-11-06 01:00:00,1.62467,374
"NO2",2022-11-06 00:00:00,1.67141,374
"NO2",2022-11-05 23:00:00,1.55775,374
"O3",2022-11-08 11:00:00,59.0883,374
"O3",2022-11-08 10:00:00,49.5667,374
"O3",2022-11-08 09:00:00,43.7894,374
"O3",2022-11-08 08:00:00,32.9106,374
"O3",2022-11-08 07:00:00,16.5978,374
"O3",2022-11-08 06:00:00,2.48056,374
"O3",2022-11-08 05:00:00,7.71611,374
"O3",2022-11-08 04:00:00,7.43231,374
"O3",2022-11-08 03:00:00,9.62849,374
"O3",2022-11-08 02:00:00,12.2589,374
"O3",2022-11-08 01:00:00,7.26611,374
"O3",2022-11-08 00:00:00,12.0378,374
"O3",2022-11-07 23:00:00,19.9939,374
"O3",2022-11-07 22:00:00,26.1354,374
"O3",2022-11-07 21:00:00,26.8256,374
"O3",2022-11-07 20:00:00,38.5572,374
"O3",2022-11-07 19:00:00,39.3128,374
"O3",2022-11-07 18:00:00,46.0717,374
"O3",2022-11-07 17:00:00,46.6639,374
"O3",2022-11-07 16:00:00,46.0589,374
"O3",2022-11-07 15:00:00,47.0878,374
"O3",2022-11-07 14:00:00,53.3522,374
"O3",2022-11-07 13:00:00,52.9111,374
"O3",2022-11-07 12:00:00,53.9738,374
"O3",2022-11-07 11:00:00,48.6783,374
"O3",2022-11-07 10:00:00,41.565,374
"O3",2022-11-07 09:00:00,35.1461,374
"O3",2022-11-07 08:00:00,31.5183,374
"O3",2022-11-07 07:00:00,29.5061,374
"O3",2022-11-07 06:00:00,30.3272,374
"O3",2022-11-07 05:00:00,28.6422,374
"O3",2022-11-07 04:00:00,28.834,374
"O3",2022-11-07 03:00:00,11.2333,374
"O3",2022-11-07 02:00:00,7.29667,374
"O3",2022-11-07 01:00:00,5.45611,374
"O3",2022-11-07 00:00:00,2.50667,374
"O3",2022-11-06 23:00:00,1.92833,374
"O3",2022-11-06 22:00:00,1.92646,374
"O3",2022-11-06 21:00:00,5.735,374
"O3",2022-11-06 20:00:00,7.79778,374
"O3",2022-11-06 19:00:00,9.68833,374
"O3",2022-11-06 18:00:00,18.5194,374
"O3",2022-11-06 17:00:00,29.8089,374
"O3",2022-11-06 16:00:00,35.9056,374
"O3",2022-11-06 15:00:00,27.695,374
"O3",2022-11-06 14:00:00,50.405,374
"O3",2022-11-06 13:00:00,61.9272,374
"O3",2022-11-06 12:00:00,64.0839,374
"O3",2022-11-06 11:00:00,59.555,374
"O3",2022-11-06 10:00:00,56.2072,374
"O3",2022-11-06 09:00:00,43.9489,374
"O3",2022-11-06 08:00:00,28.4372,374
"O3",2022-11-06 07:00:00,7.41056,374
"O3",2022-11-06 06:00:00,4.93833,374
"O3",2022-11-06 05:00:00,3.98333,374
"O3",2022-11-06 04:00:00,2.21944,374
"O3",2022-11-06 03:00:00,2.23844,374
"O3",2022-11-06 02:00:00,1.45389,374
"O3",2022-11-06 01:00:00,1.32056,374
"O3",2022-11-06 00:00:00,1.31333,374
"O3",2022-11-05 23:00:00,0.91229,374
"SO2",2022-11-08 11:00:00,4.5553,374
"SO2",2022-11-08 10:00:00,4.82253,374
"SO2",2022-11-08 09:00:00,5.12646,374
"SO2",2022-11-08 08:00:00,4.54403,374
"SO2",2022-11-08 07:00:00,2.22068,374
"SO2",2022-11-08 06:00:00,1.43421,374
"SO2",2022-11-08 05:00:00,1.37022,374
"SO2",2022-11-08 04:00:00,1.44008,374
"SO2",2022-11-08 03:00:00,1.31377,374
"SO2",2022-11-08 02:00:00,1.24621,374
"SO2",2022-11-08 01:00:00,1.46205,374
"SO2",2022-11-08 00:00:00,1.37604,374
"SO2",2022-11-07 23:00:00,1.29767,374
"SO2",2022-11-07 22:00:00,1.74268,374
"SO2",2022-11-07 21:00:00,1.89846,374
"SO2",2022-11-07 20:00:00,2.66499,374
"SO2",2022-11-07 19:00:00,3.24539,374
"SO2",2022-11-07 18:00:00,3.2358,374
"SO2",2022-11-07 17:00:00,2.37655,374
"SO2",2022-11-07 16:00:00,2.57732,374
"SO2",2022-11-07 15:00:00,2.34378,374
"SO2",2022-11-07 14:00:00,2.32833,374
"SO2",2022-11-07 13:00:00,2.3458,374
"SO2",2022-11-07 12:00:00,1.84191,374
"SO2",2022-11-07 11:00:00,1.95635,374
"SO2",2022-11-07 10:00:00,1.67595,374
"SO2",2022-11-07 09:00:00,1.54163,374
"SO2",2022-11-07 08:00:00,0.93151,374
"SO2",2022-11-07 07:00:00,1.17945,374
"SO2",2022-11-07 06:00:00,2.20413,374
"SO2",2022-11-07 05:00:00,3.04942,374
"SO2",2022-11-07 04:00:00,2.12543,374
"SO2",2022-11-07 03:00:00,1.19383,374
"SO2",2022-11-07 02:00:00,1.23609,374
"SO2",2022-11-07 01:00:00,1.24496,374
"SO2",2022-11-07 00:00:00,1.20173,374
"SO2",2022-11-06 23:00:00,1.11897,374
"SO2",2022-11-06 22:00:00,1.13327,374
"SO2",2022-11-06 21:00:00,1.10618,374
"SO2",2022-11-06 20:00:00,1.17025,374
"SO2",2022-11-06 19:00:00,1.43719,374
"SO2",2022-11-06 18:00:00,1.43692,374
"SO2",2022-11-06 17:00:00,1.56539,374
"SO2",2022-11-06 16:00:00,1.45966,374
"SO2",2022-11-06 15:00:00,1.29621,374
"SO2",2022-11-06 14:00:00,1.7653,374
"SO2",2022-11-06 13:00:00,2.24284,374
"SO2",2022-11-06 12:00:00,2.4574,374
"SO2",2022-11-06 11:00:00,2.72873,374
"SO2",2022-11-06 10:00:00,2.98837,374
"SO2",2022-11-06 09:00:00,2.28696,374
"SO2",2022-11-06 08:00:00,1.5321,374
"SO2",2022-11-06 07:00:00,0.96481,374
"SO2",2022-11-06 06:00:00,1.04206,374
"SO2",2022-11-06 05:00:00,1.11262,374
"SO2",2022-11-06 04:00:00,1.16353,374
"SO2",2022-11-06 03:00:00,1.09691,374
"SO2",2022-11-06 02:00:00,1.13162,374
"SO2",2022-11-06 01:00:00,0.98863,374
"SO2",2022-11-06 00:00:00,1.22886,374
"SO2",2022-11-05 23:00:00,1.04934,374
"C6H6",2022-11-08 11:00:00,1.9,530
"C6H6",2022-11-08 10:00:00,1.9,530
"C6H6",2022-11-08 09:00:00,2.3,530
"C6H6",2022-11-08 08:00:00,2.7,530
"C6H6",2022-11-08 07:00:00,2.7,530
"C6H6",2022-11-08 06:00:00,2.7,530
"C6H6",2022-11-08 05:00:00,2.1,530
"C6H6",2022-11-08 04:00:00,1.7,530
"C6H6",2022-11-08 03:00:00,1.8,530
"C6H6",2022-11-08 02:00:00,1.5,530
"C6H6",2022-11-08 01:00:00,1.7,530
"C6H6",2022-11-08 00:00:00,1.7,530
"C6H6",2022-11-07 23:00:00,2,530
"C6H6",2022-11-07 22:00:00,2.3,530
"C6H6",2022-11-07 21:00:00,2.1,530
"C6H6",2022-11-07 20:00:00,2.4,530
"C6H6",2022-11-07 19:00:00,2.4,530
"C6H6",2022-11-07 18:00:00,2.2,530
"C6H6",2022-11-07 17:00:00,2.3,530
"C6H6",2022-11-07 16:00:00,2.2,530
"C6H6",2022-11-07 15:00:00,1.9,530
"C6H6",2022-11-07 14:00:00,2,530
"C6H6",2022-11-07 13:00:00,1.8,530
"C6H6",2022-11-07 12:00:00,1.7,530
"C6H6",2022-11-07 11:00:00,2.1,530
"C6H6",2022-11-07 10:00:00,2.4,530
"C6H6",2022-11-07 09:00:00,2.7,530
"C6H6",2022-11-07 08:00:00,3,530
"C6H6",2022-11-07 07:00:00,2.9,530
"C6H6",2022-11-07 06:00:00,2.6,530
"C6H6",2022-11-07 05:00:00,2.3,530
"C6H6",2022-11-07 04:00:00,2.3,530
"C6H6",2022-11-07 03:00:00,2.3,530
"C6H6",2022-11-07 02:00:00,2.7,530
"C6H6",2022-11-07 01:00:00,3,530
"C6H6",2022-11-07 00:00:00,3.3,530
"C6H6",2022-11-06 23:00:00,3.4,530
"C6H6",2022-11-06 22:00:00,3.6,530
"C6H6",2022-11-06 21:00:00,3.8,530
"C6H6",2022-11-06 20:00:00,3.7,530
"C6H6",2022-11-06 19:00:00,2.7,530
"C6H6",2022-11-06 18:00:00,2.5,530
"C6H6",2022-11-06 17:00:00,2.2,530
"C6H6",2022-11-06 16:00:00,2.1,530
"C6H6",2022-11-06 15:00:00,1.6,530
"C6H6",2022-11-06 14:00:00,1.9,530
"C6H6",2022-11-06 13:00:00,2.3,530
"C6H6",2022-11-06 12:00:00,1.9,530
"C6H6",2022-11-06 11:00:00,2.2,530
"C6H6",2022-11-06 10:00:00,2.1,530
"C6H6",2022-11-06 09:00:00,1.9,530
"C6H6",2022-11-06 08:00:00,1.4,530
"C6H6",2022-11-06 07:00:00,1.8,530
"C6H6",2022-11-06 06:00:00,1.6,530
"C6H6",2022-11-06 05:00:00,1.3,530
"C6H6",2022-11-06 04:00:00,1.3,530
"C6H6",2022-11-06 03:00:00,1.3,530
"C6H6",2022-11-06 02:00:00,1.4,530
"C6H6",2022-11-06 01:00:00,1.3,530
"C6H6",2022-11-06 00:00:00,1.4,530
"C6H6",2022-11-05 23:00:00,1.7,530
"CO",2022-11-08 11:00:00,507,530
"CO",2022-11-08 10:00:00,541,530
"CO",2022-11-08 09:00:00,582,530
"CO",2022-11-08 08:00:00,710,530
"CO",2022-11-08 07:00:00,656,530
"CO",2022-11-08 06:00:00,735,530
"CO",2022-11-08 05:00:00,560,530
"CO",2022-11-08 04:00:00,320,530
"CO",2022-11-08 03:00:00,244,530
"CO",2022-11-08 02:00:00,277,530
"CO",2022-11-08 01:00:00,230,530
"CO",2022-11-08 00:00:00,284,530
"CO",2022-11-07 23:00:00,314,530
"CO",2022-11-07 22:00:00,427,530
"CO",2022-11-07 21:00:00,515,530
"CO",2022-11-07 20:00:00,485,530
"CO",2022-11-07 19:00:00,649,530
"CO",2022-11-07 18:00:00,544,530
"CO",2022-11-07 17:00:00,598,530
"CO",2022-11-07 16:00:00,518,530
"CO",2022-11-07 15:00:00,509,530
"CO",2022-11-07 14:00:00,537,530
"CO",2022-11-07 13:00:00,476,530
"CO",2022-11-07 12:00:00,387,530
"CO",2022-11-07 11:00:00,406,530
"CO",2022-11-07 10:00:00,521,530
"CO",2022-11-07 09:00:00,540,530
"CO",2022-11-07 08:00:00,634,530
"CO",2022-11-07 07:00:00,666,530
"CO",2022-11-07 06:00:00,607,530
"CO",2022-11-07 05:00:00,420,530
"CO",2022-11-07 04:00:00,287,530
"CO",2022-11-07 03:00:00,261,530
"CO",2022-11-07 02:00:00,265,530
"CO",2022-11-07 01:00:00,316,530
"CO",2022-11-07 00:00:00,399,530
"CO",2022-11-06 23:00:00,640,530
"CO",2022-11-06 22:00:00,474,530
"CO",2022-11-06 21:00:00,491,530
"CO",2022-11-06 20:00:00,591,530
"CO",2022-11-06 19:00:00,636,530
"CO",2022-11-06 18:00:00,569,530
"CO",2022-11-06 17:00:00,681,530
"CO",2022-11-06 16:00:00,499,530
"CO",2022-11-06 15:00:00,404,530
"CO",2022-11-06 14:00:00,400,530
"CO",2022-11-06 13:00:00,788,530
"CO",2022-11-06 12:00:00,621,530
"CO",2022-11-06 11:00:00,422,530
"CO",2022-11-06 10:00:00,596,530
"CO",2022-11-06 09:00:00,379,530
"CO",2022-11-06 08:00:00,360,530
"CO",2022-11-06 07:00:00,338,530
"CO",2022-11-06 06:00:00,286,530
"CO",2022-11-06 05:00:00,250,530
"CO",2022-11-06 04:00:00,211,530
"CO",2022-11-06 03:00:00,217,530
"CO",2022-11-06 02:00:00,281,530
"CO",2022-11-06 01:00:00,260,530
"CO",2022-11-06 00:00:00,303,530
"CO",2022-11-05 23:00:00,379,530
"NO2",2022-11-08 11:00:00,60,530
"NO2",2022-11-08 10:00:00,57.4,530
"NO2",2022-11-08 09:00:00,55.4,530
"NO2",2022-11-08 08:00:00,59.5,530
"NO2",2022-11-08 07:00:00,55.6,530
"NO2",2022-11-08 06:00:00,59.9,530
"NO2",2022-11-08 05:00:00,43.1,530
"NO2",2022-11-08 04:00:00,33,530
"NO2",2022-11-08 03:00:00,25.2,530
"NO2",2022-11-08 02:00:00,19.8,530
"NO2",2022-11-08 01:00:00,23.7,530
"NO2",2022-11-08 00:00:00,24.6,530
"NO2",2022-11-07 23:00:00,29.7,530
"NO2",2022-11-07 22:00:00,39.7,530
"NO2",2022-11-07 21:00:00,45,530
"NO2",2022-11-07 20:00:00,51.3,530
"NO2",2022-11-07 19:00:00,57.2,530
"NO2",2022-11-07 18:00:00,52.4,530
"NO2",2022-11-07 17:00:00,55.1,530
"NO2",2022-11-07 16:00:00,59.7,530
"NO2",2022-11-07 15:00:00,56.1,530
"NO2",2022-11-07 14:00:00,57.1,530
"NO2",2022-11-07 13:00:00,49.3,530
"NO2",2022-11-07 12:00:00,45.1,530
"NO2",2022-11-07 11:00:00,42.5,530
"NO2",2022-11-07 10:00:00,44.6,530
"NO2",2022-11-07 09:00:00,35.3,530
"NO2",2022-11-07 08:00:00,42,530
"NO2",2022-11-07 07:00:00,38.1,530
"NO2",2022-11-07 06:00:00,34.3,530
"NO2",2022-11-07 05:00:00,25.9,530
"NO2",2022-11-07 04:00:00,19,530
"NO2",2022-11-07 03:00:00,17.5,530
"NO2",2022-11-07 02:00:00,17.3,530
"NO2",2022-11-07 01:00:00,20.6,530
"NO2",2022-11-07 00:00:00,26.8,530
"NO2",2022-11-06 23:00:00,36.7,530
"NO2",2022-11-06 22:00:00,34.1,530
"NO2",2022-11-06 21:00:00,39.4,530
"NO2",2022-11-06 20:00:00,45.7,530
"NO2",2022-11-06 19:00:00,53.2,530
"NO2",2022-11-06 18:00:00,50.6,530
"NO2",2022-11-06 17:00:00,54.9,530
"NO2",2022-11-06 16:00:00,50.3,530
"NO2",2022-11-06 15:00:00,53,530
"NO2",2022-11-06 14:00:00,51.1,530
"NO2",2022-11-06 13:00:00,71.4,530
"NO2",2022-11-06 12:00:00,51.4,530
"NO2",2022-11-06 11:00:00,39.8,530
"NO2",2022-11-06 10:00:00,44,530
"NO2",2022-11-06 09:00:00,36.2,530
"NO2",2022-11-06 08:00:00,33,530
"NO2",2022-11-06 07:00:00,28.7,530
"NO2",2022-11-06 06:00:00,29.3,530
"NO2",2022-11-06 05:00:00,27.4,530
"NO2",2022-11-06 04:00:00,19.2,530
"NO2",2022-11-06 03:00:00,19.3,530
"NO2",2022-11-06 02:00:00,26.8,530
"NO2",2022-11-06 01:00:00,24.2,530
"NO2",2022-11-06 00:00:00,26.1,530
"NO2",2022-11-05 23:00:00,26.6,530
"PM10",2022-11-08 11:00:00,40.4,530
"PM10",2022-11-08 10:00:00,43.9,530
"PM10",2022-11-08 09:00:00,53,530
"PM10",2022-11-08 08:00:00,61.5,530
"PM10",2022-11-08 07:00:00,52.6,530
"PM10",2022-11-08 06:00:00,55.6,530
"PM10",2022-11-08 05:00:00,41.1,530
"PM10",2022-11-08 04:00:00,40.3,530
"PM10",2022-11-08 03:00:00,25.4,530
"PM10",2022-11-08 02:00:00,21.2,530
"PM10",2022-11-08 01:00:00,21.5,530
"PM10",2022-11-08 00:00:00,23.6,530
"PM10",2022-11-07 23:00:00,60.4,530
"PM10",2022-11-07 22:00:00,43.6,530
"PM10",2022-11-07 21:00:00,37.2,530
"PM10",2022-11-07 20:00:00,41.9,530
"PM10",2022-11-07 19:00:00,44.3,530
"PM10",2022-11-07 18:00:00,48.5,530
"PM10",2022-11-07 17:00:00,54.2,530
"PM10",2022-11-07 16:00:00,45.5,530
"PM10",2022-11-07 15:00:00,45.3,530
"PM10",2022-11-07 14:00:00,46.5,530
"PM10",2022-11-07 13:00:00,54,530
"PM10",2022-11-07 12:00:00,39.2,530
"PM10",2022-11-07 11:00:00,44.4,530
"PM10",2022-11-07 10:00:00,38.9,530
"PM10",2022-11-07 09:00:00,35.1,530
"PM10",2022-11-07 08:00:00,43.9,530
"PM10",2022-11-07 07:00:00,37.5,530
"PM10",2022-11-07 06:00:00,43,530
"PM10",2022-11-07 05:00:00,39.8,530
"PM10",2022-11-07 04:00:00,35,530
"PM10",2022-11-07 03:00:00,29.9,530
"PM10",2022-11-07 02:00:00,31.5,530
"PM10",2022-11-07 01:00:00,32.9,530
"PM10",2022-11-07 00:00:00,32.1,530
"PM10",2022-11-06 23:00:00,38.4,530
"PM10",2022-11-06 22:00:00,40,530
"PM10",2022-11-06 21:00:00,38.9,530
"PM10",2022-11-06 20:00:00,48.4,530
"PM10",2022-11-06 19:00:00,42.9,530
"PM10",2022-11-06 18:00:00,33.5,530
"PM10",2022-11-06 17:00:00,45.6,530
"PM10",2022-11-06 16:00:00,32.7,530
"PM10",2022-11-06 15:00:00,23.7,530
"PM10",2022-11-06 14:00:00,25.3,530
"PM10",2022-11-06 13:00:00,50.6,530
"PM10",2022-11-06 12:00:00,35.9,530
"PM10",2022-11-06 11:00:00,36.8,530
"PM10",2022-11-06 10:00:00,33.6,530
"PM10",2022-11-06 09:00:00,28.1,530
"PM10",2022-11-06 08:00:00,22,530
"PM10",2022-11-06 07:00:00,19.4,530
"PM10",2022-11-06 06:00:00,16.9,530
"PM10",2022-11-06 05:00:00,19.3,530
"PM10",2022-11-06 04:00:00,19.3,530
"PM10",2022-11-06 03:00:00,20.4,530
"PM10",2022-11-06 02:00:00,19.3,530
"PM10",2022-11-06 01:00:00,19.2,530
"PM10",2022-11-06 00:00:00,20,530
"PM10",2022-11-05 23:00:00,21.1,530
"PM2.5",2022-11-08 11:00:00,12.9,530
"PM2.5",2022-11-08 10:00:00,15,530
"PM2.5",2022-11-08 09:00:00,18.3,530
"PM2.5",2022-11-08 08:00:00,21.8,530
"PM2.5",2022-11-08 07:00:00,22.5,530
"PM2.5",2022-11-08 06:00:00,24.3,530
"PM2.5",2022-11-08 05:00:00,21.7,530
"PM2.5",2022-11-08 04:00:00,20.4,530
"PM2.5",2022-11-08 03:00:00,17.1,530
"PM2.5",2022-11-08 02:00:00,16.1,530
"PM2.5",2022-11-08 01:00:00,16.1,530
"PM2.5",2022-11-08 00:00:00,16.9,530
"PM2.5",2022-11-07 23:00:00,23.4,530
"PM2.5",2022-11-07 22:00:00,22,530
"PM2.5",2022-11-07 21:00:00,19.5,530
"PM2.5",2022-11-07 20:00:00,17.9,530
"PM2.5",2022-11-07 19:00:00,18.8,530
"PM2.5",2022-11-07 18:00:00,19.7,530
"PM2.5",2022-11-07 17:00:00,20.4,530
"PM2.5",2022-11-07 16:00:00,17.2,530
"PM2.5",2022-11-07 15:00:00,15.4,530
"PM2.5",2022-11-07 14:00:00,15.9,530
"PM2.5",2022-11-07 13:00:00,17.2,530
"PM2.5",2022-11-07 12:00:00,15.5,530
"PM2.5",2022-11-07 11:00:00,17.5,530
"PM2.5",2022-11-07 10:00:00,18.4,530
"PM2.5",2022-11-07 09:00:00,19.9,530
"PM2.5",2022-11-07 08:00:00,23,530
"PM2.5",2022-11-07 07:00:00,23.1,530
"PM2.5",2022-11-07 06:00:00,27.5,530
"PM2.5",2022-11-07 05:00:00,30.1,530
"PM2.5",2022-11-07 04:00:00,26.9,530
"PM2.5",2022-11-07 03:00:00,25.1,530
"PM2.5",2022-11-07 02:00:00,26.7,530
"PM2.5",2022-11-07 01:00:00,28.9,530
"PM2.5",2022-11-07 00:00:00,27.4,530
"PM2.5",2022-11-06 23:00:00,29.3,530
"PM2.5",2022-11-06 22:00:00,29.9,530
"PM2.5",2022-11-06 21:00:00,29.6,530
"PM2.5",2022-11-06 20:00:00,30.6,530
"PM2.5",2022-11-06 19:00:00,25.1,530
"PM2.5",2022-11-06 18:00:00,19.1,530
"PM2.5",2022-11-06 17:00:00,20.2,530
"PM2.5",2022-11-06 16:00:00,19.1,530
"PM2.5",2022-11-06 15:00:00,13.3,530
"PM2.5",2022-11-06 14:00:00,12.5,530
"PM2.5",2022-11-06 13:00:00,16.3,530
"PM2.5",2022-11-06 12:00:00,17.1,530
"PM2.5",2022-11-06 11:00:00,19.6,530
